Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Sales,Product ID,Order ID
EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,31907,South,$249.95 ,TEC-AC-10001314,US-2017-169369
EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,31907,South,$49.12 ,OFF-PA-10004438,US-2017-169369
TT-21220,Thomas Thornton,Consumer,United States,Virginia Beach,Virginia,23464,South,$182.91 ,OFF-AP-10000026,CA-2016-132318
NP-18685,Nora Pelletier,Home Office,United States,Des Moines,Washington,98198,West,$107.65 ,OFF-BI-10004224,US-2015-131982
AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East,$99.37 ,FUR-CH-10002647,CA-2016-125185
AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East,$33.57 ,FUR-FU-10003247,CA-2016-125185
CC-12145,Charles Crestani,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,$10.56 ,OFF-PA-10003270,CA-2017-130078
DL-13315,Delfina Latchford,Consumer,United States,Rancho Cucamonga,California,91730,West,$38.88 ,OFF-PA-10004735,US-2018-114034
XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90032,West,$35.20 ,OFF-PA-10001745,US-2018-115595
MA-17560,Matt Abelman,Home Office,United States,Philadelphia,Pennsylvania,19120,East,$45.53 ,OFF-PA-10000176,CA-2018-158722
SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,$196.78 ,TEC-PH-10000675,CA-2015-105165
SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,$2.92 ,OFF-BI-10000050,CA-2015-105165
SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,$200.80 ,FUR-TA-10004154,CA-2015-105165
SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,$46.69 ,TEC-AC-10002718,CA-2015-105165
SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,$21.86 ,OFF-AR-10003179,CA-2015-105165
CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103,West,$11.76 ,OFF-PA-10001838,CA-2018-147452
CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103,West,$167.94 ,OFF-PA-10004039,CA-2018-147452
CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103,West,$3.89 ,OFF-AP-10001626,CA-2018-147452
MH-18115,Mick Hernandez,Home Office,United States,Yonkers,New York,10701,East,$52.44 ,TEC-MA-10003173,US-2018-114657
CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,West,$32.36 ,FUR-FU-10000260,CA-2018-144484
CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,West,$406.60 ,OFF-AP-10004487,CA-2018-144484
JO-15145,Jack O'Briant,Corporate,United States,Los Angeles,California,90008,West,$27.92 ,FUR-FU-10001487,CA-2018-125913
JO-15145,Jack O'Briant,Corporate,United States,Los Angeles,California,90008,West,$399.67 ,FUR-TA-10001520,CA-2018-125913
PA-19060,Pete Armstrong,Home Office,United States,Miami,Florida,33142,South,$3.74 ,OFF-BI-10000145,US-2017-158309
SV-20785,Stewart Visinsky,Consumer,United States,Burlington,Vermont,,East,$715.20 ,FUR-CH-10000595,CA-2016-162887
KL-16555,Kelly Lampkin,Corporate,United States,Fayetteville,Arkansas,72701,South,$159.80 ,TEC-AC-10004469,CA-2018-147333
KL-16555,Kelly Lampkin,Corporate,United States,Fayetteville,Arkansas,72701,South,$44.75 ,TEC-AC-10003038,CA-2018-147333
BC-11125,Becky Castell,Home Office,United States,Odessa,Texas,79762,Central,$340.12 ,FUR-CH-10004698,CA-2015-113859
PO-18850,Patrick O'Brill,Consumer,United States,Virginia Beach,Virginia,23464,South,$105.52 ,OFF-PA-10003641,CA-2015-159681
AG-10675,Anna Gayman,Consumer,United States,Milwaukee,Wisconsin,53209,Central,$13.48 ,TEC-AC-10002134,US-2018-104094
DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,$85.52 ,OFF-ST-10001837,CA-2018-152709
SP-20860,Sung Pak,Corporate,United States,Rochester,Minnesota,55901,Central,$6.16 ,FUR-FU-10001706,CA-2016-105158
SP-20860,Sung Pak,Corporate,United States,Rochester,Minnesota,55901,Central,$36.84 ,OFF-PA-10001970,CA-2016-105158
Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105,West,$15.84 ,OFF-ST-10002957,CA-2015-133424
Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105,West,$44.40 ,OFF-LA-10002312,CA-2015-133424
LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West,$21.24 ,OFF-EN-10002600,CA-2018-105991
LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West,$9.55 ,OFF-BI-10003274,CA-2018-105991
LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West,$89.99 ,FUR-BO-10004467,CA-2018-105991
AD-10180,Alan Dominguez,Home Office,United States,San Francisco,California,94122,West,$163.96 ,OFF-PA-10000675,US-2018-136784
KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central,$17.90 ,OFF-PA-10002259,CA-2015-146283
KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central,$966.70 ,FUR-CH-10004287,CA-2015-146283
KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central,$182.11 ,OFF-PA-10000482,CA-2015-146283
PJ-19015,Pauline Johnson,Consumer,United States,Miami,Florida,33180,South,$4.46 ,OFF-ST-10004835,CA-2018-151218
MC-18100,Mick Crebagga,Consumer,United States,Medina,Ohio,44256,East,$51.59 ,FUR-TA-10004086,CA-2016-111073
BO-11350,Bill Overfelt,Corporate,United States,Roseville,Minnesota,55113,Central,$50.40 ,OFF-LA-10000305,CA-2018-144883
DP-13000,Darren Powers,Consumer,United States,Houston,Texas,77041,Central,$89.57 ,OFF-PA-10000806,CA-2018-142174
TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East,$14.89 ,FUR-FU-10004018,CA-2018-108791
TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East,$543.92 ,TEC-PH-10002660,CA-2018-108791
DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,92037,West,$4.08 ,OFF-EN-10001509,CA-2017-106656
DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,92037,West,$18.90 ,OFF-LA-10003148,CA-2017-106656
AH-10690,Anna H�?berlin,Corporate,United States,Springfield,Virginia,22153,South,"$2,275.50 ",FUR-TA-10002645,CA-2017-113831
AH-10690,Anna H�?berlin,Corporate,United States,Springfield,Virginia,22153,South,"$1,979.70 ",TEC-AC-10003033,CA-2017-113831
AH-10690,Anna H�?berlin,Corporate,United States,Springfield,Virginia,22153,South,$62.10 ,OFF-LA-10001297,CA-2017-113831
AB-10165,Alan Barnes,Consumer,United States,Decatur,Illinois,62521,Central,$37.30 ,FUR-CH-10002017,US-2015-139500
JS-15940,Joni Sundaresam,Home Office,United States,Garland,Texas,75043,Central,$8.54 ,FUR-FU-10001546,US-2015-166310
BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East,$68.95 ,FUR-FU-10000629,US-2017-168410
BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East,$296.37 ,OFF-ST-10000036,US-2017-168410
BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East,$39.98 ,TEC-PH-10002583,US-2017-168410
NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,$191.06 ,FUR-CH-10003774,CA-2018-131254
NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,$13.04 ,OFF-AR-10003876,CA-2018-131254
NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,"$1,525.19 ",OFF-BI-10003527,CA-2018-131254
SU-20665,Stephanie Ulpright,Home Office,United States,Greenville,North Carolina,27834,South,$9.22 ,OFF-LA-10004559,CA-2017-123414
SU-20665,Stephanie Ulpright,Home Office,United States,Greenville,North Carolina,27834,South,$28.05 ,OFF-SU-10002573,CA-2017-123414
DJ-13510,Don Jones,Corporate,United States,San Francisco,California,94110,West,$64.96 ,FUR-FU-10000222,CA-2018-137876
DJ-13510,Don Jones,Corporate,United States,San Francisco,California,94110,West,$30.56 ,OFF-EN-10001219,CA-2018-137876
DL-12865,Dan Lawera,Consumer,United States,Greensboro,North Carolina,27405,South,$187.06 ,FUR-CH-10002304,CA-2017-154060
Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,$11.81 ,FUR-FU-10002364,US-2018-162558
Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,$9.66 ,FUR-FU-10004864,US-2018-162558
Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,$20.74 ,OFF-PA-10003172,US-2018-162558
Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,$27.36 ,OFF-BI-10000977,US-2018-162558
Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,"$2,314.12 ",FUR-TA-10000198,US-2018-162558
Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,$34.24 ,OFF-BI-10003984,US-2018-162558
Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,$19.76 ,FUR-FU-10003691,US-2018-162558
TM-21010,Tamara Manning,Consumer,United States,Grand Island,Nebraska,68801,Central,$15.96 ,OFF-PA-10004082,CA-2018-134439
TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West,$16.90 ,OFF-AR-10003723,CA-2016-119508
TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West,$25.08 ,FUR-FU-10004270,CA-2016-119508
SC-20260,Scott Cohen,Corporate,United States,Lawrence,Massachusetts,1841,East,$6.68 ,OFF-AR-10003183,CA-2016-152681
LS-17230,Lycoris Saunders,Consumer,United States,Los Angeles,California,90049,West,$19.44 ,OFF-PA-10002005,CA-2015-130813
MV-18190,Mike Vittorini,Consumer,United States,Houston,Texas,77036,Central,$31.92 ,TEC-PH-10000149,CA-2016-120320
BD-11620,Brian DeCherney,Consumer,United States,New York City,New York,10035,East,$33.57 ,OFF-BI-10001524,CA-2017-111941
CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,$63.94 ,FUR-FU-10004748,CA-2017-123120
CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,$60.60 ,OFF-BI-10001460,CA-2017-123120
CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,$22.72 ,OFF-SU-10002503,CA-2017-123120
KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,$10.68 ,FUR-FU-10001731,CA-2015-103331
KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,$17.34 ,OFF-PA-10002160,CA-2015-103331
KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,$3.38 ,OFF-PA-10002659,CA-2015-103331
ME-18010,Michelle Ellison,Corporate,United States,Seattle,Washington,98105,West,$26.98 ,OFF-BI-10001636,CA-2016-169278
AJ-10780,Anthony Jacobs,Corporate,United States,Scottsdale,Arizona,85254,West,$307.78 ,OFF-PA-10000062,CA-2018-111577
DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,$244.55 ,OFF-ST-10002554,CA-2016-146486
DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,$12.24 ,OFF-EN-10001509,CA-2016-146486
DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,$13.98 ,TEC-AC-10002018,CA-2016-146486
DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,$899.95 ,TEC-AC-10002637,CA-2016-146486
JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,Central,$1.63 ,OFF-EN-10001509,US-2015-168501
JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,Central,$267.96 ,TEC-PH-10004922,US-2015-168501
SH-20395,Shahid Hopkins,Consumer,United States,Rochester,New York,14609,East,$31.95 ,TEC-AC-10002550,CA-2016-112053
SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,$725.84 ,OFF-ST-10003208,CA-2018-108539
SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,$10.90 ,OFF-BI-10003981,CA-2018-108539
SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,$8.54 ,OFF-BI-10001031,CA-2018-108539
CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,$32.34 ,OFF-BI-10003676,CA-2016-149811
CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,$39.90 ,OFF-PA-10004082,CA-2016-149811
LH-16900,Lena Hernandez,Consumer,United States,Park Ridge,Illinois,60068,Central,$143.86 ,OFF-PA-10001019,US-2018-103814
YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central,$41.92 ,OFF-PA-10004665,CA-2017-123932
YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central,$329.58 ,TEC-PH-10002447,CA-2017-123932
CY-12745,Craig Yedwab,Corporate,United States,Monroe,Louisiana,71203,South,$87.28 ,OFF-BI-10000014,US-2017-101616
AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West,$279.46 ,FUR-CH-10002439,CA-2015-113768
AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West,$8.00 ,OFF-PA-10003063,CA-2015-113768
AR-10540,Andy Reiter,Consumer,United States,San Francisco,California,94109,West,$27.24 ,OFF-BI-10002982,CA-2017-138037
SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,$16.36 ,TEC-AC-10004510,CA-2015-150490
SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,$15.78 ,OFF-ST-10000321,CA-2015-150490
SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,$45.98 ,OFF-AR-10004602,CA-2015-150490
DW-13585,Dorothy Wardle,Corporate,United States,Fayetteville,North Carolina,28314,South,$198.27 ,FUR-BO-10003433,US-2018-126060
NC-18625,Noah Childs,Corporate,United States,Dallas,Texas,75217,Central,$720.76 ,OFF-ST-10001496,CA-2018-100951
CD-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,67212,Central,$70.56 ,FUR-FU-10000672,CA-2017-122017
CD-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,67212,Central,$81.96 ,OFF-AP-10001293,CA-2017-122017
DW-13195,David Wiener,Corporate,United States,Springfield,Oregon,97477,West,$64.86 ,OFF-AP-10000692,CA-2015-123477
EH-13990,Erica Hackney,Consumer,United States,Houston,Texas,77041,Central,$151.19 ,TEC-PH-10004539,CA-2017-107790
BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,$88.78 ,TEC-PH-10002923,CA-2018-158071
BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,$11.56 ,OFF-LA-10004689,CA-2018-158071
BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,$15.58 ,OFF-ST-10001228,CA-2018-158071
KH-16630,Ken Heidel,Corporate,United States,Akron,Ohio,44312,East,$85.06 ,OFF-PA-10003302,CA-2018-147403
NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,$273.96 ,FUR-FU-10004665,US-2018-136721
NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,$306.90 ,FUR-FU-10004188,US-2018-136721
AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,$15.55 ,OFF-PA-10003177,CA-2016-118738
AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,$347.36 ,FUR-TA-10002607,CA-2016-118738
AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,$10.37 ,OFF-PA-10001166,CA-2016-118738
RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,98103,West,$98.16 ,TEC-AC-10004510,CA-2018-134152
RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,98103,West,$31.44 ,OFF-AR-10004062,CA-2018-134152
NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,$348.49 ,OFF-EN-10000056,CA-2015-125542
NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,$172.74 ,OFF-ST-10001469,CA-2015-125542
JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California,90045,West,$15.54 ,OFF-PA-10000551,CA-2017-136021
JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California,90045,West,$105.55 ,TEC-MA-10000423,CA-2017-136021
DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,$25.92 ,OFF-PA-10001870,CA-2017-149195
DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,$15.81 ,OFF-FA-10001843,CA-2017-149195
DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,$10.37 ,OFF-PA-10002036,CA-2017-149195
CC-12220,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,$358.20 ,TEC-PH-10001760,CA-2018-161410
CC-12220,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,$545.92 ,TEC-PH-10000673,CA-2018-161410
GA-14725,Guy Armstrong,Consumer,United States,Rogers,Arkansas,72756,South,$40.41 ,OFF-BI-10000829,CA-2018-152786
CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,$167.98 ,TEC-PH-10001924,CA-2018-164707
CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,$109.53 ,TEC-AC-10004864,CA-2018-164707
CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,$9.82 ,OFF-LA-10004345,CA-2018-164707
NC-18535,Nick Crebassa,Corporate,United States,Seattle,Washington,98105,West,$26.35 ,OFF-BI-10000088,CA-2018-163874
GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,$22.50 ,OFF-LA-10002787,US-2015-123183
GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,$9.96 ,OFF-LA-10001569,US-2015-123183
GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,$213.08 ,OFF-BI-10002429,US-2015-123183
GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,"$1,025.88 ",FUR-BO-10000362,US-2015-123183
JG-15805,John Grady,Corporate,United States,Provo,Utah,84604,West,$21.98 ,OFF-PA-10003016,CA-2015-104829
EB-13750,Edward Becker,Corporate,United States,San Francisco,California,94110,West,$63.20 ,FUR-FU-10002501,US-2017-147340
MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,90004,West,$39.00 ,OFF-AP-10003622,CA-2017-145492
BM-11650,Brian Moss,Corporate,United States,Lancaster,Ohio,43130,East,$2.91 ,OFF-BI-10002764,CA-2017-163202
HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90004,West,$556.67 ,FUR-BO-10001798,CA-2017-117681
ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West,$71.98 ,TEC-AC-10000158,CA-2018-132262
ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West,$79.98 ,TEC-AC-10000303,CA-2018-132262
AH-10195,Alan Haines,Corporate,United States,New York City,New York,10024,East,$24.67 ,OFF-BI-10003910,CA-2018-123043
AH-10195,Alan Haines,Corporate,United States,New York City,New York,10024,East,$3.74 ,OFF-BI-10000138,CA-2018-123043
TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,$445.96 ,TEC-PH-10002398,US-2017-143280
TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,$36.24 ,TEC-AC-10003399,US-2017-143280
TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,$10.65 ,OFF-FA-10000992,US-2017-143280
DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,$87.92 ,OFF-PA-10003022,CA-2018-108854
DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,$22.42 ,OFF-BI-10002854,CA-2018-108854
DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,$90.48 ,OFF-BI-10001670,CA-2018-108854
DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,$42.76 ,OFF-ST-10001837,CA-2018-108854
TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,West,$10.08 ,OFF-BI-10002012,CA-2018-166856
TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,West,$101.34 ,TEC-AC-10004992,CA-2018-166856
TB-21625,Trudy Brown,Consumer,United States,Wichita,Kansas,67212,Central,$224.75 ,TEC-PH-10003171,CA-2017-153157
LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,$73.18 ,OFF-AP-10000390,US-2018-125647
LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,$20.74 ,OFF-PA-10004888,US-2018-125647
LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,$39.98 ,TEC-PH-10004188,US-2018-125647
AM-10360,Alice McCarthy,Corporate,United States,Omaha,Nebraska,68104,Central,$15.36 ,OFF-BI-10004099,CA-2015-132542
JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77041,Central,$36.29 ,OFF-PA-10004621,CA-2016-110877
JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77041,Central,$150.38 ,TEC-PH-10002103,CA-2016-110877
CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19134,East,$280.78 ,TEC-PH-10002789,US-2017-151827
CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19134,East,$31.98 ,TEC-AC-10003289,US-2017-151827
PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90045,West,$11.23 ,OFF-BI-10000138,US-2017-163258
PJ-18835,Patrick Jones,Corporate,United States,Richmond,Kentucky,40475,South,$26.40 ,OFF-PA-10001215,CA-2018-103009
JF-15490,Jeremy Farry,Consumer,United States,Waterbury,Connecticut,6708,East,$3.52 ,OFF-AR-10001545,US-2018-120649
NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,"$1,649.95 ",TEC-AC-10003870,CA-2017-153598
NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,$111.90 ,FUR-FU-10001085,CA-2017-153598
MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,$599.17 ,FUR-BO-10004218,US-2017-108497
SZ-20035,Sam Zeldin,Home Office,United States,San Francisco,California,94122,West,$46.53 ,OFF-ST-10003455,CA-2017-113096
PR-18880,Patrick Ryan,Consumer,United States,Saint Petersburg,Florida,33710,South,$31.98 ,FUR-FU-10001967,CA-2015-136861
FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,$161.57 ,OFF-AP-10000938,CA-2018-117422
FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,$4.06 ,OFF-PA-10002195,CA-2018-117422
FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,$6.22 ,OFF-BI-10002799,CA-2018-117422
LH-16750,Larry Hughes,Consumer,United States,Chandler,Arizona,85224,West,$8.90 ,OFF-AR-10000246,CA-2018-129707
RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,90008,West,"$1,640.70 ",OFF-AP-10000275,CA-2016-160171
RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,90008,West,$270.00 ,TEC-AC-10000892,CA-2016-160171
DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,$19.52 ,FUR-FU-10001591,CA-2015-103317
DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,$9.81 ,OFF-BI-10001787,CA-2015-103317
DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,$213.22 ,FUR-FU-10003192,CA-2015-103317
EH-14185,Evan Henry,Consumer,United States,New York City,New York,10035,East,$588.78 ,OFF-BI-10004600,CA-2017-167115
TC-21295,Toby Carlisle,Consumer,United States,Jupiter,Florida,33458,South,$2.06 ,OFF-AR-10002335,US-2018-153633
AI-10855,Arianne Irving,Consumer,United States,Glendale,Arizona,85301,West,$6.37 ,OFF-PA-10000859,CA-2018-155929
JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,$99.60 ,TEC-AC-10003198,CA-2016-148712
JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,$62.30 ,OFF-BI-10001900,CA-2016-148712
JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,$10.71 ,OFF-AR-10000614,CA-2016-148712
BE-11335,Bill Eplett,Home Office,United States,Houston,Texas,77041,Central,$20.94 ,OFF-EN-10003040,CA-2017-128307
DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10035,East,$33.00 ,TEC-PH-10003442,US-2017-127425
DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10035,East,$249.95 ,TEC-AC-10002800,US-2017-127425
TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,$357.93 ,OFF-SU-10000157,US-2015-119081
TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,$57.40 ,TEC-AC-10001542,US-2015-119081
TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,$331.96 ,OFF-BI-10004519,US-2015-119081
TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,$40.56 ,FUR-FU-10003464,US-2015-119081
KN-16705,Kristina Nunn,Home Office,United States,Sparks,Nevada,89431,West,$86.20 ,OFF-SU-10004261,CA-2017-140613
PJ-18835,Patrick Jones,Corporate,United States,Rockford,Illinois,61107,Central,$38.02 ,OFF-PA-10004733,US-2018-108700
MC-17605,Matt Connell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,$8.38 ,OFF-ST-10001325,CA-2018-160962
MC-17605,Matt Connell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,$6.85 ,OFF-AR-10003056,CA-2018-160962
BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026,West,$19.60 ,OFF-FA-10000089,CA-2018-130631
BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026,West,$68.46 ,FUR-FU-10004093,CA-2018-130631
PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West,$13.34 ,OFF-BI-10004022,CA-2018-116680
PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West,"$1,478.27 ",FUR-TA-10001771,CA-2018-116680
TS-21205,Thomas Seio,Corporate,United States,Asheville,North Carolina,28806,South,$16.27 ,OFF-ST-10002301,US-2015-107405
BD-11725,Bruce Degenhardt,Consumer,United States,Los Angeles,California,90032,West,$9.24 ,FUR-FU-10001706,CA-2018-101574
TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,$32.34 ,OFF-BI-10003676,CA-2015-146591
TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,$56.06 ,OFF-PA-10000659,CA-2015-146591
TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,$108.72 ,OFF-EN-10002504,CA-2015-146591
TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,$181.47 ,FUR-BO-10001972,CA-2015-146591
